RDWY_LINK_ID,REF_SITE_FROM_ID,REF_SITE_TO_ID,LCM_FROM_TO_DIS,LOC_FLKOS_FT,LOC_TLKOS_FT,ST_PRMY_SYMB_TY,FNCT_CLS_CTGY_TYCD,FNCT_CLS_CTGY_TYDC
4840610,1661927,1662019,528,0,528,,97,Urban Local
4840611,1661970,1661966,158,0,158,,96,Urban Collector
4840612,1661965,1661970,158,0,158,,96,Urban Collector
4840615,1662019,1662023,158,0,158,,97,Urban Local
4840618,1661904,1661969,475,0,475,,97,Urban Local
4840626,1661993,1662036,370,0,370,,97,Urban Local
4840627,1661974,1661978,317,0,317,,97,Urban Local
4840629,1661977,1661974,158,0,158,,97,Urban Local
4840636,1661978,1661984,264,0,264,,97,Urban Local
4840637,1661984,1661974,1795,0,581,,97,Urban Local
4840637,1661984,1661974,1795,581,1214,,97,Urban Local
4840637,1661984,1661974,1795,1214,1795,,97,Urban Local
4840639,1661988,1661879,528,0,528,,97,Urban Local
4840640,1661987,1661988,106,0,106,,97,Urban Local
4840643,1661997,1662008,475,0,475,,97,Urban Local
4840644,1662008,1661945,317,0,317,,97,Urban Local
4840646,1662055,1662004,528,0,317,,97,Urban Local
4840646,1662055,1662004,528,317,528,,97,Urban Local
4840648,1662053,1662055,475,0,475,,97,Urban Local
4840652,1662011,1661970,211,0,211,,97,Urban Local
4840657,1661984,1662000,211,0,211,,97,Urban Local
4840660,1662000,1662001,211,0,211,,97,Urban Local
4840661,1662001,1662003,211,0,211,,97,Urban Local
4840662,1662003,1661907,475,0,475,CTH,60,Urban Other Connecting Link Principal Arterial
4840670,1662023,1662070,264,0,264,,97,Urban Local
4840675,1661940,1662062,686,0,686,,97,Urban Local
4840676,1662062,1661952,1320,0,1320,,97,Urban Local
4840677,1662070,1662075,317,0,317,,97,Urban Local
4840683,1662016,1662068,422,0,422,,97,Urban Local
4840684,1661969,1662042,422,0,422,,97,Urban Local
4840685,1662042,1662040,317,0,317,,97,Urban Local
4840687,1662040,1662044,317,0,317,,97,Urban Local
4840688,1662044,1661988,370,0,370,,97,Urban Local
4840690,1662091,1662036,475,0,475,,97,Urban Local
4840692,1662096,1662055,370,0,370,,97,Urban Local
4840694,1662096,1662093,581,0,581,,97,Urban Local
4840695,1662098,1662096,211,0,211,,97,Urban Local
4840696,1661939,1662098,950,0,950,,97,Urban Local
4840697,1662036,1662091,1056,0,1056,,97,Urban Local
4840703,1661897,1662118,1267,0,1267,,97,Urban Local
4840706,1662057,1662117,370,0,370,,97,Urban Local
4840707,1662117,1662118,317,0,317,,97,Urban Local
4840708,1662054,1662119,370,0,370,,97,Urban Local
4840709,1662119,1662117,317,0,317,,97,Urban Local
4840710,1661965,1662066,845,0,845,,97,Urban Local
4840711,1661993,1662113,792,0,792,,97,Urban Local
4840715,1662068,1661940,1795,0,1214,,97,Urban Local
4840715,1662068,1661940,1795,1214,1795,,97,Urban Local
4840725,1662039,1662129,475,0,475,,97,Urban Local
4840726,1662129,1662119,317,0,317,,97,Urban Local
4840734,1662138,1662129,370,0,370,,97,Urban Local
4840736,1662091,1662141,264,0,264,,97,Urban Local
4840737,1662113,1662141,211,0,211,,97,Urban Local
4840740,1662070,1662149,370,0,370,,97,Urban Local
4840741,1662149,1662138,317,0,317,,97,Urban Local
4840742,1662113,1662147,370,0,370,,97,Urban Local
4840743,1662088,1662008,422,0,316,,97,Urban Local
4840743,1662088,1662008,422,316,422,,97,Urban Local
4840746,1662090,1662088,370,0,370,,97,Urban Local
4840750,1662075,1662154,422,0,422,,97,Urban Local
4840751,1662154,1662149,317,0,317,,97,Urban Local
4840753,1662042,1662085,317,0,317,,97,Urban Local
4840754,1661793,1662176,4699,0,1795,CTH,30,Rural Major Collector
4840754,1661793,1662176,4699,1795,2112,CTH,30,Rural Major Collector
4840754,1661793,1662176,4699,2112,2481,CTH,30,Rural Major Collector
4840754,1661793,1662176,4699,2481,4699,CTH,30,Rural Major Collector
4840755,1662085,1661969,1426,0,1426,,97,Urban Local
4840756,10503,1662121,211,0,211,,97,Urban Local
4840757,1662145,1661949,1109,0,1109,,97,Urban Local
4840758,1662132,1662164,370,0,370,,97,Urban Local
4840759,1662164,1662154,158,0,158,,97,Urban Local
4840760,1662098,1662161,317,0,317,,97,Urban Local
4840761,1662165,1662093,370,0,370,,86,Urban Minor Arterial
4840762,1662165,1662161,422,0,422,,97,Urban Local
4840765,1662118,1662178,317,0,317,,97,Urban Local
4840766,1662117,1662179,317,0,317,,97,Urban Local
4840767,1662178,1662179,317,0,317,USH,,
4840768,1662119,1662181,317,0,317,,97,Urban Local
4840769,1662179,1662181,317,0,317,USH,,
4840770,1662129,1662183,317,0,317,,97,Urban Local
4840771,1662181,1662183,317,0,317,USH,,
4840777,1662088,1662148,264,0,264,,97,Urban Local
4840778,1662192,1662138,317,0,317,,97,Urban Local
4840779,1662183,1662192,317,0,317,USH,,
4840780,1662139,1662085,317,0,317,,97,Urban Local
4840789,1662149,1662201,317,0,317,,97,Urban Local
4840791,1662185,1662068,1214,0,844,,97,Urban Local
4840791,1662185,1662068,1214,844,1214,,97,Urban Local
4840792,1662062,1662187,686,0,686,,97,Urban Local
4840793,1662187,1662185,581,0,581,,97,Urban Local
4840794,1662181,1662206,211,0,211,,97,Urban Local
4840796,1662154,1662209,264,0,264,,97,Urban Local
4840798,1662132,1662208,686,0,686,,97,Urban Local
4840807,1662166,1662139,264,0,264,,97,Urban Local
4840808,1662166,1662044,686,0,686,,97,Urban Local
4840812,1662164,1662225,317,0,317,,97,Urban Local
4840817,1662090,1662186,475,0,475,,97,Urban Local
4840820,1662186,1662191,317,0,317,,97,Urban Local
4840823,1662208,1662239,264,0,264,,97,Urban Local
4840824,1662239,1662164,634,0,634,,97,Urban Local
4840826,1662161,1662244,950,0,950,,97,Urban Local
4840827,1662239,1662251,158,0,158,,97,Urban Local
4840832,1662252,1662165,686,0,686,,86,Urban Minor Arterial
4840833,1662161,1662252,581,0,581,,97,Urban Local
4840835,1662186,1662224,211,0,211,,97,Urban Local
4840836,1662224,1662090,792,0,528,,97,Urban Local
4840836,1662224,1662090,792,528,792,,97,Urban Local
4840838,1662217,1662220,898,0,898,,97,Urban Local
4840839,1662220,1662166,317,0,317,,97,Urban Local
4840842,1662270,1662187,845,0,845,,97,Urban Local
4840843,1662246,1662270,528,0,528,,97,Urban Local
4840844,1662309,10503,792,0,422,CTH,96,Urban Collector
4840844,1662309,10503,792,422,792,CTH,96,Urban Collector
4840847,1662281,1662185,634,0,634,,97,Urban Local
4840848,1662337,1661833,2693,0,2429,,45,Rural Local
4840848,1662337,1661833,2693,2429,2693,,45,Rural Local
4840849,1662176,1662337,2165,0,2165,CTH,30,Rural Major Collector
4840850,1662309,1662320,581,0,581,,96,Urban Collector
4840851,1662254,1662227,264,0,264,,97,Urban Local
4840852,1662254,1662224,581,0,581,,97,Urban Local
4840853,1662224,1662259,317,0,317,,97,Urban Local
4840854,1662259,1662230,422,0,422,,97,Urban Local
4840861,1662313,1662281,264,0,264,,97,Urban Local
4840862,1662305,1662314,370,0,370,,97,Urban Local
4840863,1662241,1662314,370,0,370,,97,Urban Local
4840864,1662320,1662351,1056,0,317,,96,Urban Collector
4840864,1662320,1662351,1056,317,1056,,96,Urban Collector
4840866,1662385,1661743,6811,0,3326,,45,Rural Local
4840866,1662385,1661743,6811,3326,5597,,45,Rural Local
4840866,1662385,1661743,6811,5597,6811,,45,Rural Local
4840868,1662337,1662365,2693,0,2429,CTH,30,Rural Major Collector
4840868,1662337,1662365,2693,2429,2693,CTH,30,Rural Major Collector
4840869,1662276,1662291,370,0,370,,97,Urban Local
4840870,1662291,1662242,264,0,264,,97,Urban Local
4840871,1662291,1662293,370,0,370,,97,Urban Local
4840872,1662293,1662238,317,0,317,,97,Urban Local
4840873,1662293,1662254,634,0,634,,97,Urban Local
4840874,1662244,1662353,792,0,106,,97,Urban Local
4840874,1662244,1662353,792,106,792,,97,Urban Local
4840875,1662314,1662324,422,0,422,,97,Urban Local
4840876,1662324,1662281,211,0,211,,97,Urban Local
4840881,1662187,1662343,845,0,845,,97,Urban Local
4840882,1662270,1662343,634,0,634,,97,Urban Local
4840883,1662351,1662362,634,0,634,,96,Urban Collector
4840888,1662308,1662230,422,0,422,,97,Urban Local
4840893,1662303,1662217,422,0,422,CTH,60,Urban Other Connecting Link Principal Arterial
4840901,10523,1662349,1267,0,1267,CTH,60,Urban Other Connecting Link Principal Arterial
4840905,1662358,10523,792,0,792,CTH,60,Urban Other Connecting Link Principal Arterial
4840909,1662381,1662382,1214,0,528,,86,Urban Minor Arterial
4840909,1662381,1662382,1214,528,1056,,86,Urban Minor Arterial
4840909,1662381,1662382,1214,1056,1214,,86,Urban Minor Arterial
4840910,1662382,1662386,1426,0,528,,86,Urban Minor Arterial
4840910,1662382,1662386,1426,528,792,,86,Urban Minor Arterial
4840910,1662382,1662386,1426,792,1056,,86,Urban Minor Arterial
4840910,1662382,1662386,1426,1056,1426,,86,Urban Minor Arterial
4840913,1662386,1662388,475,0,475,,86,Urban Minor Arterial
4840914,1662407,1662290,1954,0,581,,86,Urban Minor Arterial
4840914,1662407,1662290,1954,581,1954,,86,Urban Minor Arterial
4840915,1662343,1662409,370,0,370,,97,Urban Local
4840916,1662409,1662407,634,0,634,,86,Urban Minor Arterial
4840918,1662411,1662409,898,0,264,,86,Urban Minor Arterial
4840918,1662411,1662409,898,264,898,,86,Urban Minor Arterial
4840919,1662410,1662324,370,0,370,,97,Urban Local
4840920,1662410,1662411,264,0,264,,86,Urban Minor Arterial
4840921,1662342,1662406,370,0,370,,97,Urban Local
4840922,1662404,1662406,211,0,211,,86,Urban Minor Arterial
4840923,1662403,1662404,898,0,898,,86,Urban Minor Arterial
4840926,1662362,1662430,1742,0,528,,96,Urban Collector
4840926,1662362,1662430,1742,528,1214,,96,Urban Collector
4840926,1662362,1662430,1742,1214,1742,,96,Urban Collector
4840930,1662394,1662358,422,0,422,CTH,60,Urban Other Connecting Link Principal Arterial
4840951,1662416,1662303,950,0,950,CTH,60,Urban Other Connecting Link Principal Arterial
4840952,1662220,1662416,950,0,950,,97,Urban Local
4840958,1662252,1662482,1162,0,1162,,96,Urban Collector
4840961,1662388,1662459,422,0,422,,97,Urban Local
4840966,1662466,1662459,211,0,211,,97,Urban Local
4840967,1662453,1662358,475,0,475,,97,Urban Local
4840972,1662439,1662416,317,0,317,CTH,60,Urban Other Connecting Link Principal Arterial
4840973,1662440,1662429,264,0,264,,97,Urban Local
4840974,1662453,1662457,370,0,370,,97,Urban Local
4840984,1662465,1662399,370,0,370,,97,Urban Local
4840985,1662465,1662394,739,0,739,CTH,60,Urban Other Connecting Link Principal Arterial
4840988,1662460,1662439,158,0,158,CTH,60,Urban Other Connecting Link Principal Arterial
4840989,1662437,1662460,264,0,264,,97,Urban Local
4840996,1662459,1662503,317,0,317,,97,Urban Local
4840997,1662427,1662503,845,0,845,,97,Urban Local
4840998,1662513,1662528,158,0,18,,97,Urban Local
4840998,1662513,1662528,158,18,158,,97,Urban Local
4841002,1662486,1662440,528,0,528,,97,Urban Local
4841020,1662506,1662465,317,0,317,,97,Urban Local
4841021,1662506,1662457,581,0,581,,97,Urban Local
4841026,1662555,1662351,1162,0,1162,,97,Urban Local
4841030,1662509,1662465,370,0,370,CTH,60,Urban Other Connecting Link Principal Arterial
4841031,1662514,1662510,1214,0,264,,97,Urban Local
4841031,1662514,1662510,1214,264,844,,97,Urban Local
4841031,1662514,1662510,1214,844,1214,,97,Urban Local
4841032,1662514,1662349,950,0,540,,96,Urban Collector
4841032,1662514,1662349,950,540,580,,96,Urban Collector
4841032,1662514,1662349,950,580,950,,96,Urban Collector
4841036,1662457,1662512,370,0,370,,97,Urban Local
4841038,1662565,1662362,1109,0,1109,,97,Urban Local
4841039,1662565,1662555,422,0,422,,97,Urban Local
4841041,1662534,1662382,1003,0,1003,,97,Urban Local
4841042,1662432,1662534,634,0,634,,97,Urban Local
4841044,1662512,1662521,53,0,53,,97,Urban Local
4841045,1662521,1662512,211,0,211,,97,Urban Local
4841060,1662503,1662556,317,0,317,,97,Urban Local
4841061,1662602,1662320,1531,0,1531,,97,Urban Local
4841063,1662574,1662411,1003,0,1003,,45,Rural Local
4841076,1662615,1662602,264,0,264,,97,Urban Local
4841077,1662606,1662635,211,0,211,,97,Urban Local
4841078,1662635,1662602,106,0,106,,97,Urban Local
4841080,1662563,1662506,475,0,475,,97,Urban Local
4841084,1662569,1662536,211,0,211,,97,Urban Local
4841093,1662521,1662589,317,0,317,,97,Urban Local
4841098,1662589,1662563,317,0,317,,97,Urban Local
4841099,1662596,1662589,264,0,158,,97,Urban Local
4841099,1662596,1662589,264,158,264,,97,Urban Local
4841100,1662596,1662453,845,0,845,,97,Urban Local
4841109,1662582,1662439,1162,0,370,,97,Urban Local
4841109,1662582,1662439,1162,370,1162,,97,Urban Local
4841110,1662409,1662407,3010,0,1796,,97,Urban Local
4841110,1662409,1662407,3010,1796,3010,,97,Urban Local
4841111,1662682,1662555,581,0,581,,97,Urban Local
4841116,1662556,1662653,370,0,370,,97,Urban Local
4841128,1662591,1662604,211,0,211,,97,Urban Local
4841129,1662604,1662569,158,0,158,,97,Urban Local
4841130,1662625,1662563,792,0,792,,97,Urban Local
4841131,1662631,1662582,264,0,264,,97,Urban Local
4841133,1662699,1662635,370,0,370,,97,Urban Local
4841134,1662672,1662556,898,0,898,,97,Urban Local
4841136,1662722,1662699,317,0,317,,97,Urban Local
4841137,1662722,1662699,106,0,106,,97,Urban Local
4841140,1662674,1662707,211,0,211,,45,Rural Local
4841143,1662709,1662710,211,0,211,,45,Rural Local
4841144,1662710,1662707,370,0,370,,45,Rural Local
4841148,1662707,1662713,634,0,634,,45,Rural Local
4841150,1662691,1662653,422,0,422,,97,Urban Local
4841153,1662589,1662679,317,0,317,,97,Urban Local
4841161,1662701,1662534,792,0,792,,97,Urban Local
4841162,1662681,1662604,264,0,264,,97,Urban Local
4841184,1662736,1662565,792,0,792,,97,Urban Local
4841185,1662696,1662701,317,0,317,,97,Urban Local
4841202,1662694,1662625,317,0,317,,96,Urban Collector
4841203,1662679,1662694,1003,0,1003,,97,Urban Local
4841207,1662653,1662721,422,0,422,,97,Urban Local
4841209,1662694,1662698,158,0,158,,97,Urban Local
4841223,1662715,1662509,1320,0,1320,CTH,60,Urban Other Connecting Link Principal Arterial
4841227,1662734,1662701,264,0,264,,97,Urban Local
4841236,1662731,1662596,634,0,634,,97,Urban Local
4841237,1662732,1662679,317,0,317,,97,Urban Local
4841238,1662732,1662731,317,0,317,,96,Urban Collector
4841241,1662731,1662735,317,0,317,,96,Urban Collector
4841242,1662735,1662453,1690,0,1373,,97,Urban Local
4841242,1662735,1662453,1690,1373,1690,,97,Urban Local
4841243,1662728,1662725,211,0,211,,97,Urban Local
4841244,1662728,1662681,317,0,317,,97,Urban Local
4841250,1662735,1662750,686,0,686,,96,Urban Collector
4841251,1662738,1662728,422,0,422,,97,Urban Local
4841252,1662738,1662681,634,0,264,,97,Urban Local
4841252,1662738,1662681,634,264,634,,97,Urban Local
4841254,1662721,1662764,317,0,317,,97,Urban Local
4841255,1662715,1662752,317,0,317,,96,Urban Collector
4841257,1662755,1662514,1109,0,230,,96,Urban Collector
4841257,1662755,1662514,1109,230,709,,96,Urban Collector
4841257,1662755,1662514,1109,709,1109,,96,Urban Collector
4841258,1662753,1662694,264,0,264,,96,Urban Collector
4841259,1662753,1662732,1056,0,1056,,96,Urban Collector
4841260,1662749,1662738,211,0,211,,97,Urban Local
4841261,1662749,1662704,370,0,370,,97,Urban Local
4841262,1662751,1662704,422,0,422,CTH,60,Urban Other Connecting Link Principal Arterial
4841263,1662638,1662751,792,0,370,,97,Urban Local
4841263,1662638,1662751,792,370,792,,97,Urban Local
4841264,1662698,1662756,634,0,317,,97,Urban Local
4841264,1662698,1662756,634,317,634,,97,Urban Local
4841265,1662756,1662753,581,0,581,,96,Urban Collector
4841266,1662752,1662756,370,0,370,,96,Urban Collector
4841288,1662769,1662749,211,0,211,,97,Urban Local
4841290,1662771,1662728,264,0,264,,97,Urban Local
4841294,1662823,1662722,792,0,792,,97,Urban Local
4841295,1662764,1662734,1426,0,1426,,97,Urban Local
4841311,1662815,1662710,739,0,739,,45,Rural Local
4841315,1662794,1662715,898,0,370,CTH,60,Urban Other Connecting Link Principal Arterial
4841315,1662794,1662715,898,370,898,CTH,60,Urban Other Connecting Link Principal Arterial
4841320,1662764,1662806,739,0,739,,97,Urban Local
4841329,1662812,1662755,422,0,422,,97,Urban Local
4841333,1662778,1662826,528,0,528,,97,Urban Local
4841334,1662826,1662381,2904,0,33,,97,Urban Local
4841334,1662826,1662381,2904,33,142,,97,Urban Local
4841334,1662826,1662381,2904,142,406,,97,Urban Local
4841334,1662826,1662381,2904,406,2376,,97,Urban Local
4841334,1662826,1662381,2904,2376,2904,,97,Urban Local
4841348,1662816,1662752,845,0,634,,97,Urban Local
4841348,1662816,1662752,845,634,845,,97,Urban Local
4841350,1662839,1662734,792,0,792,,97,Urban Local
4841355,1662835,1662794,845,0,845,CTH,60,Urban Other Connecting Link Principal Arterial
4841358,1662813,1662837,475,0,475,CTH,60,Urban Other Connecting Link Principal Arterial
4841362,1662837,1662843,475,0,475,CTH,60,Urban Other Connecting Link Principal Arterial
4841363,1662843,1662835,634,0,634,CTH,60,Urban Other Connecting Link Principal Arterial
4841416,1662860,1662899,264,0,264,,97,Urban Local
4841417,1662899,1662902,1056,0,1056,,97,Urban Local
4841419,1662887,1662813,528,0,528,CTH,60,Urban Other Connecting Link Principal Arterial
4841420,1662901,1662899,317,0,317,,97,Urban Local
4841436,1662835,1662914,528,0,528,,96,Urban Collector
4841443,1662922,1662914,370,0,370,,97,Urban Local
4841461,1662933,1662843,634,0,634,,97,Urban Local
4841462,1662933,1662922,317,0,317,,97,Urban Local
4841469,1662902,1662964,370,0,370,,86,Urban Minor Arterial
4841470,1662944,1662933,422,0,422,,97,Urban Local
4841472,1662957,1662942,370,0,370,,97,Urban Local
4841476,1662914,1662961,264,0,264,,96,Urban Collector
4841477,1662942,1662961,475,0,475,,97,Urban Local
4841481,1662967,1662957,317,0,317,,97,Urban Local
4841482,1662967,1662943,106,0,106,,97,Urban Local
4841520,1662909,1663012,634,0,634,,97,Urban Local
4841521,1663013,1663012,158,0,158,,97,Urban Local
4841522,1663012,1663014,317,0,317,,97,Urban Local
4841523,2034247,1663014,528,0,370,,86,Urban Minor Arterial
4841523,2034247,1663014,528,370,528,,86,Urban Minor Arterial
4841525,1662961,1663010,317,0,317,,96,Urban Collector
4841527,1662707,1663062,2640,0,2640,,45,Rural Local
4841534,1663032,1663010,1214,0,1214,,97,Urban Local
4841535,1663032,1662967,528,0,422,,97,Urban Local
4841535,1663032,1662967,528,422,528,,97,Urban Local
4841538,1662975,1663086,1003,0,306,,45,Rural Local
4841538,1662975,1663086,1003,306,697,,45,Rural Local
4841538,1662975,1663086,1003,697,1003,,45,Rural Local
4841539,1663086,1663062,422,0,422,,45,Rural Local
4841566,1663059,1662887,950,0,950,CTH,60,Urban Other Connecting Link Principal Arterial
4841575,1663010,1663072,264,0,264,,96,Urban Collector
4841579,1663079,1663076,739,0,739,,96,Urban Collector
4841580,1663079,1662945,950,0,950,,96,Urban Collector
4841582,1663078,1663032,264,0,264,,97,Urban Local
4841583,1663076,1663078,1003,0,1003,,96,Urban Collector
4841584,1663081,1663072,792,0,792,,96,Urban Collector
4841586,1663078,1663081,317,0,317,,96,Urban Collector
4841587,1663072,1663083,370,0,370,,96,Urban Collector
4841588,1663090,1662933,898,0,898,,97,Urban Local
4841589,1663083,1663090,317,0,317,,96,Urban Collector
4841590,1663090,1663059,1373,0,1373,,96,Urban Collector
4841597,1663014,1663106,422,0,422,,86,Urban Minor Arterial
